0 4
5 1
1 14
6 9
2 4
7 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
12 1
1 14
6 9
13 5
2 4
7 3
14 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
1 14
6 9
2 4
7 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
12 1
1 14
6 9
13 4
2 4
7 2
14 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
15 1
1 14
6 9
16 2
2 4
7 2
17 4
3 7
8 2
18 2
4 2
9 6
19 2
10 6
20 1
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
12 1
1 14
6 9
13 4
2 4
7 2
14 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
1 14
6 9
2 4
7 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
12 1
1 14
6 10
13 4
2 4
7 2
14 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
1 14
6 9
2 4
7 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
12 1
15 1
1 14
6 9
13 4
16 2
2 4
7 2
14 2
17 4
3 7
8 2
18 2
4 2
9 6
19 2
10 6
20 1
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
1 14
6 9
2 4
7 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
12 1
1 14
6 10
13 4
2 4
7 2
14 2
3 7
8 3
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
1 14
6 9
2 4
7 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
12 1
1 14
6 9
13 4
2 4
7 2
14 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
15 1
1 14
6 9
16 2
2 4
7 2
17 4
3 7
8 2
18 2
4 2
9 6
19 2
10 6
20 1
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
12 1
1 14
6 9
13 4
2 4
7 2
14 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
1 14
6 9
2 4
7 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
12 1
1 14
6 9
13 4
2 4
7 2
14 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
1 14
6 9
2 4
7 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
12 1
15 1
1 14
6 9
13 4
16 2
2 4
7 2
14 2
17 4
3 7
8 2
18 2
4 2
9 6
19 2
10 6
20 1
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
1 14
6 9
2 4
7 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
12 1
1 14
6 9
13 4
2 4
7 2
14 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
1 14
6 9
2 4
7 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
12 1
1 14
6 9
13 4
2 4
7 2
14 2
3 7
8 2
4 2
9 6
10 6
11 2
0 3
1 14
2 4
3 7
4 2
0 3
5 1
15 1
1 14
6 9
16 2
2 4
7 2
17 4
