11 11000 11004 12000
12 11000 11011 12000
3 11000 11015 11200
4 11000 11023 11200
5 11000 11031 11200
1 11000 11077 11100
2 11000 11081 11100
6 11000 11087 11100
1 11100 11136 11200
2 11100 11140 11200
6 11100 11146 11200
7 11000 11153 11200
13 11200 11207 11600
3 11200 11211 11400
4 11200 11218 11400
5 11200 11227 11400
1 11200 11264 11300
2 11200 11268 11300
6 11200 11274 11300
1 11300 11335 11400
2 11300 11339 11400
6 11300 11345 11400
7 11200 11352 11400
3 11400 11404 11600
4 11400 11411 11600
5 11400 11419 11600
1 11400 11457 11500
2 11400 11461 11500
6 11400 11467 11500
1 11500 11537 11600
2 11500 11542 11600
6 11500 11548 11600
7 11400 11555 11600
13 11600 11607 12000
3 11600 11611 11800
4 11600 11618 11800
5 11600 11626 11800
1 11600 11663 11700
2 11600 11667 11700
6 11600 11673 11700
1 11700 11735 11800
2 11700 11739 11800
6 11700 11746 11800
7 11600 11753 11800
3 11800 11804 12000
4 11800 11811 12000
5 11800 11819 12000
1 11800 11856 11900
2 11800 11860 11900
6 11800 11866 11900
9 11000 11934 12000
1 11900 11948 12000
2 11900 11952 12000
6 11900 11958 12000
10 11000 11963 12000
7 11800 11971 12000
11 12000 12004 13000
12 12000 12011 13000
13 12000 12018 12400
3 12000 12022 12200
4 12000 12029 12200
5 12000 12037 12200
1 12000 12082 12100
2 12000 12086 12100
6 12000 12092 12100
1 12100 12135 12200
2 12100 12139 12200
6 12100 12145 12200
7 12000 12152 12200
3 12200 12204 12400
4 12200 12211 12400
5 12200 12219 12400
1 12200 12256 12300
2 12200 12260 12300
6 12200 12266 12300
1 12300 12336 12400
2 12300 12340 12400
6 12300 12346 12400
7 12200 12353 12400
13 12400 12407 12800
3 12400 12411 12600
4 12400 12418 12600
5 12400 12426 12600
1 12400 12463 12500
2 12400 12467 12500
6 12400 12473 12500
1 12500 12535 12600
2 12500 12539 12600
6 12500 12545 12600
7 12400 12552 12600
3 12600 12604 12800
4 12600 12611 12800
5 12600 12620 12800
1 12600 12657 12700
2 12600 12661 12700
6 12600 12668 12700
1 12700 12735 12800
2 12700 12739 12800
6 12700 12745 12800
7 12600 12752 12800
13 12800 12807 13200
3 12800 12811 13000
4 12800 12818 13000
5 12800 12826 13000
1 12800 12863 12900
2 12800 12867 12900
6 12800 12873 12900
9 12000 12933 13000
1 12900 12947 13000
2 12900 12951 13000
6 12900 12957 13000
10 12000 12962 13000
7 12800 12969 13000
11 13000 13004 14000
12 13000 13011 14000
3 13000 13015 13200
4 13000 13022 13200
5 13000 13030 13200
1 13000 13075 13100
2 13000 13079 13100
6 13000 13085 13100
1 13100 13135 13200
2 13100 13139 13200
6 13100 13145 13200
7 13000 13152 13200
13 13200 13207 13600
3 13200 13212 13400
4 13200 13219 13400
5 13200 13227 13400
1 13200 13265 13300
2 13200 13269 13300
6 13200 13275 13300
1 13300 13335 13400
2 13300 13339 13400
6 13300 13345 13400
7 13200 13352 13400
3 13400 13404 13600
4 13400 13411 13600
5 13400 13419 13600
1 13400 13456 13500
2 13400 13460 13500
6 13400 13466 13500
1 13500 13535 13600
2 13500 13539 13600
6 13500 13545 13600
7 13400 13552 13600
13 13600 13607 14000
3 13600 13611 13800
4 13600 13618 13800
5 13600 13626 13800
1 13600 13664 13700
2 13600 13668 13700
6 13600 13674 13700
1 13700 13738 13800
2 13700 13742 13800
6 13700 13748 13800
7 13600 13756 13800
3 13800 13804 14000
4 13800 13811 14000
5 13800 13819 14000
1 13800 13856 13900
2 13800 13860 13900
6 13800 13866 13900
9 13000 13932 14000
1 13900 13946 14000
2 13900 13950 14000
6 13900 13956 14000
10 13000 13961 14000
7 13800 13968 14000
11 14000 14004 15000
12 14000 14011 15000
13 14000 14018 14400
3 14000 14022 14200
4 14000 14029 14200
5 14000 14037 14200
1 14000 14081 14100
2 14000 14085 14100
6 14000 14091 14100
1 14100 14135 14200
2 14100 14139 14200
6 14100 14145 14200
7 14000 14152 14200
3 14200 14204 14400
4 14200 14211 14400
5 14200 14219 14400
1 14200 14256 14300
2 14200 14260 14300
6 14200 14266 14300
1 14300 14335 14400
2 14300 14339 14400
6 14300 14346 14400
7 14200 14354 14400
13 14400 14407 14800
3 14400 14411 14600
4 14400 14418 14600
5 14400 14427 14600
1 14400 14464 14500
2 14400 14468 14500
6 14400 14475 14500
1 14500 14535 14600
2 14500 14540 14600
6 14500 14546 14600
7 14400 14553 14600
3 14600 14604 14800
4 14600 14611 14800
5 14600 14619 14800
1 14600 14656 14700
2 14600 14660 14700
6 14600 14666 14700
1 14700 14735 14800
2 14700 14739 14800
6 14700 14745 14800
7 14600 14752 14800
13 14800 14807 15200
3 14800 14811 15000
4 14800 14818 15000
5 14800 14826 15000
1 14800 14863 14900
2 14800 14867 14900
6 14800 14873 14900
9 14000 14932 15000
1 14900 14947 15000
2 14900 14951 15000
6 14900 14957 15000
10 14000 14962 15000
7 14800 14969 15000
11 15000 15004 16000
12 15000 15011 16000
3 15000 15015 15200
4 15000 15022 15200
5 15000 15030 15200
1 15000 15074 15100
2 15000 15078 15100
6 15000 15084 15100
1 15100 15135 15200
2 15100 15139 15200
6 15100 15145 15200
7 15000 15152 15200
13 15200 15207 15600
3 15200 15211 15400
4 15200 15218 15400
5 15200 15226 15400
1 15200 15263 15300
2 15200 15267 15300
6 15200 15273 15300
1 15300 15335 15400
2 15300 15339 15400
6 15300 15345 15400
7 15200 15352 15400
3 15400 15404 15600
4 15400 15411 15600
5 15400 15419 15600
1 15400 15456 15500
2 15400 15460 15500
6 15400 15466 15500
1 15500 15535 15600
2 15500 15539 15600
6 15500 15545 15600
7 15400 15552 15600
13 15600 15607 16000
3 15600 15611 15800
4 15600 15618 15800
5 15600 15626 15800
1 15600 15663 15700
2 15600 15667 15700
6 15600 15673 15700
1 15700 15735 15800
2 15700 15739 15800
6 15700 15745 15800
7 15600 15752 15800
3 15800 15804 16000
4 15800 15811 16000
5 15800 15819 16000
1 15800 15856 15900
2 15800 15861 15900
6 15800 15867 15900
9 15000 15932 16000
1 15900 15947 16000
2 15900 15951 16000
6 15900 15958 16000
10 15000 15963 16000
7 15800 15970 16000
11 16000 16004 17000
12 16000 16011 17000
13 16000 16018 16400
3 16000 16022 16200
4 16000 16029 16200
5 16000 16037 16200
1 16000 16081 16100
2 16000 16085 16100
6 16000 16091 16100
1 16100 16135 16200
2 16100 16139 16200
6 16100 16145 16200
7 16000 16152 16200
3 16200 16204 16400
4 16200 16211 16400
5 16200 16219 16400
1 16200 16258 16300
2 16200 16262 16300
6 16200 16268 16300
1 16300 16336 16400
2 16300 16340 16400
6 16300 16346 16400
7 16200 16353 16400
13 16400 16407 16800
3 16400 16411 16600
4 16400 16418 16600
5 16400 16426 16600
1 16400 16465 16500
2 16400 16469 16500
6 16400 16475 16500
1 16500 16535 16600
2 16500 16539 16600
6 16500 16545 16600
7 16400 16553 16600
3 16600 16604 16800
4 16600 16611 16800
5 16600 16619 16800
1 16600 16657 16700
2 16600 16661 16700
6 16600 16667 16700
1 16700 16735 16800
2 16700 16740 16800
6 16700 16746 16800
7 16600 16753 16800
13 16800 16807 17200
3 16800 16811 17000
4 16800 16818 17000
5 16800 16826 17000
1 16800 16863 16900
2 16800 16867 16900
6 16800 16874 16900
9 16000 16932 17000
1 16900 16946 17000
2 16900 16950 17000
6 16900 16956 17000
10 16000 16962 17000
7 16800 16969 17000
11 17000 17004 18000
12 17000 17011 18000
3 17000 17016 17200
4 17000 17023 17200
5 17000 17033 17200
1 17000 17077 17100
2 17000 17081 17100
6 17000 17087 17100
1 17100 17135 17200
2 17100 17139 17200
6 17100 17145 17200
7 17000 17152 17200
13 17200 17207 17600
3 17200 17211 17400
4 17200 17218 17400
5 17200 17226 17400
1 17200 17265 17300
2 17200 17269 17300
6 17200 17275 17300
1 17300 17335 17400
2 17300 17339 17400
6 17300 17345 17400
7 17200 17352 17400
3 17400 17404 17600
4 17400 17411 17600
5 17400 17419 17600
1 17400 17456 17500
2 17400 17460 17500
6 17400 17466 17500
1 17500 17535 17600
2 17500 17539 17600
6 17500 17545 17600
7 17400 17553 17600
13 17600 17607 18000
3 17600 17611 17800
4 17600 17618 17800
5 17600 17626 17800
1 17600 17663 17700
2 17600 17667 17700
6 17600 17674 17700
1 17700 17736 17800
2 17700 17740 17800
6 17700 17746 17800
7 17600 17753 17800
3 17800 17804 18000
4 17800 17811 18000
5 17800 17819 18000
1 17800 17857 17900
2 17800 17861 17900
6 17800 17867 17900
9 17000 17932 18000
1 17900 17946 18000
2 17900 17950 18000
6 17900 17956 18000
10 17000 17961 18000
7 17800 17968 18000
11 18000 18004 19000
12 18000 18012 19000
13 18000 18019 18400
3 18000 18023 18200
4 18000 18030 18200
5 18000 18038 18200
1 18000 18083 18100
2 18000 18087 18100
6 18000 18093 18100
1 18100 18135 18200
2 18100 18140 18200
6 18100 18146 18200
7 18000 18153 18200
3 18200 18205 18400
4 18200 18212 18400
5 18200 18220 18400
1 18200 18257 18300
2 18200 18261 18300
6 18200 18267 18300
1 18300 18335 18400
2 18300 18339 18400
6 18300 18345 18400
7 18200 18352 18400
13 18400 18407 18800
3 18400 18411 18600
4 18400 18418 18600
5 18400 18426 18600
1 18400 18463 18500
2 18400 18467 18500
6 18400 18473 18500
1 18500 18535 18600
2 18500 18539 18600
6 18500 18545 18600
7 18400 18552 18600
3 18600 18604 18800
4 18600 18611 18800
5 18600 18619 18800
1 18600 18657 18700
2 18600 18661 18700
6 18600 18667 18700
1 18700 18735 18800
2 18700 18739 18800
6 18700 18745 18800
7 18600 18752 18800
13 18800 18807 19200
3 18800 18811 19000
4 18800 18818 19000
5 18800 18826 19000
1 18800 18863 18900
2 18800 18867 18900
6 18800 18873 18900
9 18000 18932 19000
1 18900 18947 19000
2 18900 18951 19000
6 18900 18957 19000
10 18000 18962 19000
7 18800 18969 19000
11 19000 19004 20000
12 19000 19011 20000
3 19000 19016 19200
4 19000 19023 19200
5 19000 19031 19200
1 19000 19078 19100
2 19000 19082 19100
6 19000 19088 19100
1 19100 19135 19200
2 19100 19139 19200
6 19100 19145 19200
7 19000 19152 19200
13 19200 19207 19600
3 19200 19212 19400
4 19200 19219 19400
5 19200 19227 19400
1 19200 19264 19300
2 19200 19268 19300
6 19200 19274 19300
1 19300 19335 19400
2 19300 19339 19400
6 19300 19345 19400
7 19200 19352 19400
3 19400 19404 19600
4 19400 19411 19600
5 19400 19419 19600
1 19400 19456 19500
2 19400 19460 19500
6 19400 19466 19500
1 19500 19535 19600
2 19500 19539 19600
6 19500 19545 19600
7 19400 19552 19600
13 19600 19607 20000
3 19600 19611 19800
4 19600 19618 19800
5 19600 19626 19800
1 19600 19663 19700
2 19600 19667 19700
6 19600 19674 19700
1 19700 19735 19800
2 19700 19739 19800
6 19700 19745 19800
7 19600 19752 19800
3 19800 19804 20000
4 19800 19811 20000
5 19800 19819 20000
1 19800 19856 19900
2 19800 19861 19900
6 19800 19867 19900
9 19000 19932 20000
1 19900 19946 20000
2 19900 19950 20000
6 19900 19956 20000
10 19000 19961 20000
7 19800 19969 20000
11 20000 20004 21000
12 20000 20011 21000
13 20000 20018 20400
3 20000 20023 20200
4 20000 20030 20200
5 20000 20038 20200
1 20000 20082 20100
2 20000 20086 20100
6 20000 20092 20100
1 20100 20135 20200
2 20100 20139 20200
6 20100 20145 20200
7 20000 20152 20200
3 20200 20204 20400
4 20200 20211 20400
5 20200 20219 20400
1 20200 20256 20300
2 20200 20260 20300
6 20200 20266 20300
1 20300 20335 20400
2 20300 20339 20400
6 20300 20347 20400
7 20200 20354 20400
13 20400 20407 20800
3 20400 20411 20600
4 20400 20418 20600
5 20400 20426 20600
1 20400 20463 20500
2 20400 20467 20500
6 20400 20473 20500
1 20500 20535 20600
2 20500 20539 20600
6 20500 20545 20600
7 20400 20552 20600
3 20600 20604 20800
4 20600 20611 20800
5 20600 20619 20800
1 20600 20657 20700
2 20600 20661 20700
6 20600 20667 20700
1 20700 20735 20800
2 20700 20739 20800
6 20700 20745 20800
7 20600 20752 20800
13 20800 20807 21200
3 20800 20811 21000
4 20800 20818 21000
5 20800 20826 21000
1 20800 20865 20900
2 20800 20869 20900
6 20800 20875 20900
9 20000 20932 21000
1 20900 20946 21000
2 20900 20950 21000
6 20900 20956 21000
10 20000 20961 21000
7 20800 20968 21000
11 21000 21004 22000
12 21000 21011 22000
3 21000 21015 21200
4 21000 21022 21200
5 21000 21030 21200
1 21000 21076 21100
2 21000 21080 21100
6 21000 21086 21100
1 21100 21136 21200
2 21100 21140 21200
6 21100 21146 21200
7 21000 21154 21200
13 21200 21207 21600
3 21200 21211 21400
4 21200 21219 21400
5 21200 21227 21400
1 21200 21266 21300
2 21200 21271 21300
6 21200 21277 21300
1 21300 21335 21400
2 21300 21339 21400
6 21300 21345 21400
7 21200 21352 21400
3 21400 21404 21600
4 21400 21411 21600
5 21400 21419 21600
1 21400 21456 21500
2 21400 21460 21500
6 21400 21466 21500
1 21500 21535 21600
2 21500 21539 21600
6 21500 21545 21600
7 21400 21552 21600
13 21600 21607 22000
3 21600 21611 21800
4 21600 21618 21800
5 21600 21626 21800
1 21600 21664 21700
2 21600 21668 21700
6 21600 21674 21700
1 21700 21735 21800
2 21700 21739 21800
6 21700 21745 21800
7 21600 21752 21800
3 21800 21804 22000
4 21800 21811 22000
5 21800 21819 22000
1 21800 21857 21900
2 21800 21861 21900
6 21800 21867 21900
9 21000 21932 22000
1 21900 21946 22000
2 21900 21950 22000
6 21900 21956 22000
10 21000 21961 22000
7 21800 21968 22000
11 22000 22004 23000
12 22000 22011 23000
13 22000 22018 22400
3 22000 22022 22200
4 22000 22029 22200
5 22000 22037 22200
1 22000 22082 22100
2 22000 22086 22100
6 22000 22092 22100
1 22100 22135 22200
2 22100 22139 22200
6 22100 22145 22200
7 22000 22152 22200
3 22200 22204 22400
4 22200 22212 22400
5 22200 22220 22400
1 22200 22258 22300
2 22200 22262 22300
6 22200 22268 22300
1 22300 22335 22400
2 22300 22339 22400
6 22300 22345 22400
7 22200 22352 22400
13 22400 22407 22800
3 22400 22411 22600
4 22400 22418 22600
5 22400 22426 22600
1 22400 22463 22500
2 22400 22467 22500
6 22400 22473 22500
1 22500 22535 22600
2 22500 22539 22600
6 22500 22545 22600
7 22400 22553 22600
3 22600 22604 22800
4 22600 22611 22800
5 22600 22619 22800
1 22600 22656 22700
2 22600 22661 22700
6 22600 22667 22700
1 22700 22735 22800
2 22700 22739 22800
6 22700 22746 22800
7 22600 22753 22800
13 22800 22807 23200
3 22800 22811 23000
4 22800 22818 23000
5 22800 22826 23000
1 22800 22863 22900
2 22800 22868 22900
6 22800 22874 22900
9 22000 22932 23000
1 22900 22946 23000
